path,left,right,forward,backward,brake
outputs/training_data/horizontally_flipped_152.jpeg,1,0,1,0,0
outputs/training_data/153.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_153.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_153.jpeg,1,0,1,0,0
outputs/training_data/154.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_154.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_154.jpeg,1,0,1,0,0
outputs/training_data/155.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_155.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_155.jpeg,1,0,1,0,0
outputs/training_data/156.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_156.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_156.jpeg,0,0,1,0,0
outputs/training_data/157.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_157.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_157.jpeg,0,0,1,0,0
outputs/training_data/158.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_158.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_158.jpeg,0,0,1,0,0
outputs/training_data/159.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_159.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_159.jpeg,0,0,1,0,0
outputs/training_data/160.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_160.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_160.jpeg,0,0,1,0,0
outputs/training_data/161.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_161.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_161.jpeg,0,0,1,0,0
outputs/training_data/162.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_162.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_162.jpeg,0,0,1,0,0
outputs/training_data/163.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_163.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_163.jpeg,0,0,1,0,0
outputs/training_data/164.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_164.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_164.jpeg,0,0,1,0,0
outputs/training_data/165.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_165.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_165.jpeg,0,0,1,0,0
outputs/training_data/166.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_166.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_166.jpeg,0,0,1,0,0
outputs/training_data/167.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_167.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_167.jpeg,0,0,1,0,0
outputs/training_data/168.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_168.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_168.jpeg,0,0,1,0,0
outputs/training_data/169.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_169.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_169.jpeg,0,0,1,0,0
outputs/training_data/170.jpeg,0,1,1,0,0
outputs/training_data/vertically_flipped_170.jpeg,0,1,1,0,0
outputs/training_data/horizontally_flipped_170.jpeg,0,1,1,0,0
outputs/training_data/171.jpeg,0,1,1,0,0
outputs/training_data/vertically_flipped_171.jpeg,0,1,1,0,0
outputs/training_data/horizontally_flipped_171.jpeg,0,1,1,0,0
outputs/training_data/172.jpeg,0,1,1,0,0
outputs/training_data/vertically_flipped_172.jpeg,0,1,1,0,0
outputs/training_data/horizontally_flipped_172.jpeg,0,1,1,0,0
outputs/training_data/173.jpeg,0,1,1,0,0
outputs/training_data/vertically_flipped_173.jpeg,0,1,1,0,0
outputs/training_data/horizontally_flipped_173.jpeg,0,1,1,0,0
outputs/training_data/174.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_174.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_174.jpeg,0,0,1,0,0
outputs/training_data/175.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_175.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_175.jpeg,0,0,1,0,0
outputs/training_data/176.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_176.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_176.jpeg,0,0,1,0,0
outputs/training_data/177.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_177.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_177.jpeg,0,0,1,0,0
outputs/training_data/178.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_178.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_178.jpeg,0,0,1,0,0
outputs/training_data/179.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_179.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_179.jpeg,0,0,1,0,0
outputs/training_data/180.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_180.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_180.jpeg,0,0,1,0,0
outputs/training_data/181.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_181.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_181.jpeg,0,0,1,0,0
outputs/training_data/182.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_182.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_182.jpeg,0,0,1,0,0
outputs/training_data/183.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_183.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_183.jpeg,0,0,1,0,0
outputs/training_data/184.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_184.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_184.jpeg,1,0,1,0,0
outputs/training_data/185.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_185.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_185.jpeg,1,0,1,0,0
outputs/training_data/186.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_186.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_186.jpeg,1,0,1,0,0
outputs/training_data/187.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_187.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_187.jpeg,1,0,1,0,0
outputs/training_data/188.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_188.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_188.jpeg,1,0,1,0,0
outputs/training_data/189.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_189.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_189.jpeg,1,0,1,0,0
outputs/training_data/190.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_190.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_190.jpeg,1,0,1,0,0
outputs/training_data/191.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_191.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_191.jpeg,1,0,1,0,0
outputs/training_data/192.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_192.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_192.jpeg,0,0,1,0,0
outputs/training_data/193.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_193.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_193.jpeg,0,0,1,0,0
outputs/training_data/194.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_194.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_194.jpeg,0,0,1,0,0
outputs/training_data/195.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_195.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_195.jpeg,0,0,1,0,0
outputs/training_data/196.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_196.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_196.jpeg,1,0,1,0,0
outputs/training_data/197.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_197.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_197.jpeg,1,0,1,0,0
outputs/training_data/198.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_198.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_198.jpeg,1,0,1,0,0
outputs/training_data/199.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_199.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_199.jpeg,1,0,1,0,0
outputs/training_data/200.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_200.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_200.jpeg,0,0,1,0,0
outputs/training_data/201.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_201.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_201.jpeg,0,0,1,0,0
outputs/training_data/202.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_202.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_202.jpeg,0,0,1,0,0
outputs/training_data/203.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_203.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_203.jpeg,0,0,1,0,0
outputs/training_data/204.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_204.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_204.jpeg,0,0,1,0,0
outputs/training_data/205.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_205.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_205.jpeg,0,0,1,0,0
outputs/training_data/206.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_206.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_206.jpeg,0,0,1,0,0
outputs/training_data/207.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_207.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_207.jpeg,0,0,1,0,0
outputs/training_data/208.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_208.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_208.jpeg,0,0,1,0,0
outputs/training_data/209.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_209.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_209.jpeg,0,0,1,0,0
outputs/training_data/210.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_210.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_210.jpeg,0,0,1,0,0
outputs/training_data/211.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_211.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_211.jpeg,0,0,1,0,0
outputs/training_data/212.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_212.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_212.jpeg,0,0,1,0,0
outputs/training_data/213.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_213.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_213.jpeg,0,0,1,0,0
outputs/training_data/214.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_214.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_214.jpeg,0,0,1,0,0
outputs/training_data/215.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_215.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_215.jpeg,0,0,1,0,0
outputs/training_data/216.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_216.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_216.jpeg,0,0,1,0,0
outputs/training_data/217.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_217.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_217.jpeg,0,0,1,0,0
outputs/training_data/218.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_218.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_218.jpeg,0,0,1,0,0
outputs/training_data/219.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_219.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_219.jpeg,0,0,1,0,0
outputs/training_data/220.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_220.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_220.jpeg,0,0,1,0,0
outputs/training_data/221.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_221.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_221.jpeg,0,0,1,0,0
outputs/training_data/222.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_222.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_222.jpeg,0,0,1,0,0
outputs/training_data/223.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_223.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_223.jpeg,0,0,1,0,0
outputs/training_data/224.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_224.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_224.jpeg,0,0,1,0,0
outputs/training_data/225.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_225.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_225.jpeg,0,0,1,0,0
outputs/training_data/226.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_226.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_226.jpeg,0,0,1,0,0
outputs/training_data/227.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_227.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_227.jpeg,0,0,1,0,0
outputs/training_data/228.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_228.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_228.jpeg,0,0,1,0,0
outputs/training_data/229.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_229.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_229.jpeg,0,0,1,0,0
outputs/training_data/230.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_230.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_230.jpeg,0,0,1,0,0
outputs/training_data/231.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_231.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_231.jpeg,0,0,1,0,0
outputs/training_data/232.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_232.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_232.jpeg,0,0,1,0,0
outputs/training_data/233.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_233.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_233.jpeg,0,0,1,0,0
outputs/training_data/234.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_234.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_234.jpeg,0,0,1,0,0
outputs/training_data/235.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_235.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_235.jpeg,0,0,1,0,0
outputs/training_data/236.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_236.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_236.jpeg,0,0,1,0,0
outputs/training_data/237.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_237.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_237.jpeg,0,0,1,0,0
outputs/training_data/238.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_238.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_238.jpeg,0,0,1,0,0
outputs/training_data/239.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_239.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_239.jpeg,0,0,1,0,0
outputs/training_data/240.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_240.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_240.jpeg,0,0,1,0,0
outputs/training_data/241.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_241.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_241.jpeg,0,0,1,0,0
outputs/training_data/242.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_242.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_242.jpeg,0,0,1,0,0
outputs/training_data/243.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_243.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_243.jpeg,0,0,1,0,0
outputs/training_data/244.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_244.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_244.jpeg,0,0,1,0,0
outputs/training_data/245.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_245.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_245.jpeg,0,0,1,0,0
outputs/training_data/246.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_246.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_246.jpeg,0,0,1,0,0
outputs/training_data/247.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_247.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_247.jpeg,0,0,1,0,0
outputs/training_data/248.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_248.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_248.jpeg,0,0,1,0,0
outputs/training_data/249.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_249.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_249.jpeg,0,0,1,0,0
outputs/training_data/250.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_250.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_250.jpeg,0,0,1,0,0
outputs/training_data/251.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_251.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_251.jpeg,0,0,1,0,0
outputs/training_data/252.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_252.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_252.jpeg,0,0,1,0,0
outputs/training_data/253.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_253.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_253.jpeg,0,0,1,0,0
outputs/training_data/254.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_254.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_254.jpeg,0,0,1,0,0
outputs/training_data/255.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_255.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_255.jpeg,0,0,1,0,0
outputs/training_data/256.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_256.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_256.jpeg,0,0,1,0,0
outputs/training_data/257.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_257.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_257.jpeg,0,0,1,0,0
outputs/training_data/258.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_258.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_258.jpeg,0,0,1,0,0
outputs/training_data/259.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_259.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_259.jpeg,0,0,1,0,0
outputs/training_data/260.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_260.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_260.jpeg,0,0,1,0,0
outputs/training_data/261.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_261.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_261.jpeg,0,0,1,0,0
outputs/training_data/262.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_262.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_262.jpeg,0,0,1,0,0
outputs/training_data/263.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_263.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_263.jpeg,0,0,1,0,0
outputs/training_data/264.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_264.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_264.jpeg,0,0,1,0,0
outputs/training_data/265.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_265.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_265.jpeg,0,0,1,0,0
outputs/training_data/266.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_266.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_266.jpeg,0,0,1,0,0
outputs/training_data/267.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_267.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_267.jpeg,0,0,1,0,0
outputs/training_data/268.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_268.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_268.jpeg,0,0,1,0,0
outputs/training_data/269.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_269.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_269.jpeg,0,0,1,0,0
outputs/training_data/270.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_270.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_270.jpeg,0,0,1,0,0
outputs/training_data/271.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_271.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_271.jpeg,0,0,1,0,0
outputs/training_data/272.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_272.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_272.jpeg,0,0,1,0,0
outputs/training_data/273.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_273.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_273.jpeg,1,0,1,0,0
outputs/training_data/274.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_274.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_274.jpeg,1,0,1,0,0
outputs/training_data/275.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_275.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_275.jpeg,1,0,1,0,0
outputs/training_data/276.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_276.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_276.jpeg,1,0,1,0,0
outputs/training_data/277.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_277.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_277.jpeg,1,0,1,0,0
outputs/training_data/278.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_278.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_278.jpeg,1,0,1,0,0
outputs/training_data/279.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_279.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_279.jpeg,1,0,1,0,0
outputs/training_data/280.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_280.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_280.jpeg,1,0,1,0,0
outputs/training_data/281.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_281.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_281.jpeg,1,0,1,0,0
outputs/training_data/282.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_282.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_282.jpeg,1,0,1,0,0
outputs/training_data/283.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_283.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_283.jpeg,1,0,1,0,0
outputs/training_data/284.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_284.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_284.jpeg,1,0,1,0,0
outputs/training_data/285.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_285.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_285.jpeg,1,0,1,0,0
outputs/training_data/286.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_286.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_286.jpeg,1,0,1,0,0
outputs/training_data/287.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_287.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_287.jpeg,1,0,1,0,0
outputs/training_data/288.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_288.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_288.jpeg,1,0,1,0,0
outputs/training_data/289.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_289.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_289.jpeg,1,0,1,0,0
outputs/training_data/290.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_290.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_290.jpeg,1,0,1,0,0
outputs/training_data/291.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_291.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_291.jpeg,1,0,1,0,0
outputs/training_data/292.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_292.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_292.jpeg,1,0,1,0,0
outputs/training_data/293.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_293.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_293.jpeg,1,0,1,0,0
outputs/training_data/294.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_294.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_294.jpeg,1,0,1,0,0
outputs/training_data/295.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_295.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_295.jpeg,1,0,1,0,0
outputs/training_data/296.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_296.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_296.jpeg,1,0,1,0,0
outputs/training_data/297.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_297.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_297.jpeg,1,0,1,0,0
outputs/training_data/298.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_298.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_298.jpeg,1,0,1,0,0
outputs/training_data/299.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_299.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_299.jpeg,1,0,1,0,0
outputs/training_data/300.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_300.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_300.jpeg,1,0,1,0,0
outputs/training_data/301.jpeg,1,0,1,0,0
outputs/training_data/vertically_flipped_301.jpeg,1,0,1,0,0
outputs/training_data/horizontally_flipped_301.jpeg,1,0,1,0,0
outputs/training_data/302.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_302.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_302.jpeg,0,0,1,0,0
outputs/training_data/303.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_303.jpeg,0,0,1,0,0
outputs/training_data/horizontally_flipped_303.jpeg,0,0,1,0,0
outputs/training_data/304.jpeg,0,0,1,0,0
outputs/training_data/vertically_flipped_304.jpeg,0,0,1,0,0
